id,question,answers,label
684151,"What is the route number for the bus that goes to DHOKE ALI AKBER
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684065,"What is the name of the driver for the bus that goes to MUZAMIL TOWN
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684040,"What are the stops on the route that goes to IRAN ROAD
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684048,"What are the stops on the route that goes to HIGHWAY
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684154,"What is the route number for the bus that goes to KURRI ROAD
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684046,"What are the stops on the route that goes to HAROON CHOWK
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684045,"What are the stops on the route that goes to DHOKE ALI AKBER
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684050,"What are the stops on the route that goes to ARSLAN TOWN
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684049,"What are the stops on the route that goes to KHANA PULL
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684047,"What are the stops on the route that goes to KURRI ROAD
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684044,"What are the stops on the route that goes to MUZAMIL TOWN
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684042,"What are the stops on the route that goes to SADIQABAD CHOWK
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684053,"What are the stops on the route that goes to Sadiqabad Rawalpindi
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684051,"What are the stops on the route that goes to SHAHEEN TOWN
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684052,"What are the stops on the route that goes to THANDA PANI
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684043,"What are the stops on the route that goes to TRANSFORMER CHOWK
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684061,"What is the name of the driver for the bus that goes to 6TH ROAD
","{'answer_start': [12057], 'text': ['Masood Iqbal']}",Transport
684066,"What is the name of the driver for the bus that goes to DHOKE ALI AKBER
","{'answer_start': [12057], 'text': ['Masood Iqbal']}",Transport
684073,"What is the name of the driver for the bus that goes to REHMANABAD
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684064,"What is the name of the driver for the bus that goes to SADIQABAD CHOWK
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684058,"What is the name of the driver for the bus that goes to SAIDPURE ROAD
","{'answer_start': [12044], 'text': ['Masood Iqbal']}",Transport
684078,"What is the name of the driver for the bus that goes to TRANSFORMER CHOWK
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684060,"What is the name of the driver for the bus that goes to HAIDERY CHOWK
","{'answer_start': [12057], 'text': ['Masood Iqbal']}",Transport
684068,"What is the name of the driver for the bus that goes to HAROON CHOWK
","{'answer_start': [12044], 'text': ['Masood Iqbal']}",Transport
684100,What is the vehicle number for the bus that goes to HarooN CHOWK,"{'answer_start': [15772], 'text': ['GA-952']}",Transport
684116,"What is the vehicle number for the bus that goes to HIGHWAY
","{'answer_start': [15772], 'text': ['GA-952']}",Transport
684109,"What is the vehicle number for the bus that goes to IRAN ROAD
","{'answer_start': [15779], 'text': ['GA-952']}",Transport
684105,"What is the vehicle number for the bus that goes to HAIDERY CHOWK
","{'answer_start': [15779], 'text': ['GA-952']}",Transport
684113,"What is the vehicle number for the bus that goes to DHOKE ALI AKBER
","{'answer_start': [15786], 'text': ['GA-952']}",Transport
684118,"What is the vehicle number for the bus that goes to ARSLAN TOWN
","{'answer_start': [15779], 'text': ['GA-952']}",Transport
684106,"What is the vehicle number for the bus that goes to 6TH ROAD
","{'answer_start': [15772], 'text': ['GA-952']}",Transport
684102,"What is the contact number for the driver of the bus that goes to THANDA PANI
","{'answer_start': [15891], 'text': ['0311-8597398']}",Transport
684101,"What is the contact number for the driver of the bus that goes to SHAHEEN TOWN
","{'answer_start': [15904], 'text': ['0311-8597398']}",Transport
684103,"What is the contact number for the driver of the bus that goes to Sadiqabad Rawalpindi
","{'answer_start': [15891], 'text': ['0311-8597398']}",Transport
684122,"What are the stops on the route that goes to SAIDPURE ROAD
","{'answer_start': [15555], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684125,"What are the stops on the route that goes to REHMANABAD
","{'answer_start': [15555], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684123,"What are the stops on the route that goes to HAIDERY CHOWK
","{'answer_start': [15555], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684156,"What is the route number for the bus that goes to KHANA PULL
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684071,"What is the name of the driver for the bus that goes to HIGHWAY
","{'answer_start': [12057], 'text': ['Masood Iqbal']}",Transport
684063,"What is the name of the driver for the bus that goes to IRAN ROAD
","{'answer_start': [12044], 'text': ['Masood Iqbal']}",Transport
684069,"What is the name of the driver for the bus that goes to KURRI ROAD
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684157,"What is the route number for the bus that goes to ARSLAN TOWN
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684124,"What are the stops on the route that goes to 6TH ROAD
","{'answer_start': [15555], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684115,"What is the vehicle number for the bus that goes to KURRI ROAD
","{'answer_start': [15884], 'text': ['GA-952']}",Transport
684112,"What is the vehicle number for the bus that goes to MUZAMIL TOWN
","{'answer_start': [15884], 'text': ['GA-952']}",Transport
684117,"What is the vehicle number for the bus that goes to KHANA PULL
","{'answer_start': [15884], 'text': ['GA-952']}",Transport
684108,"What is the vehicle number for the bus that goes to REHMANABAD
","{'answer_start': [15828], 'text': ['GA-952']}",Transport
684110,"What is the vehicle number for the bus that goes to SADIQABAD CHOWK
","{'answer_start': [15842], 'text': ['GA-952']}",Transport
684121,"What is the vehicle number for the bus that goes to Sadiqabad Rawalpindi
","{'answer_start': [15863], 'text': ['GA-952']}",Transport
684104,"What is the vehicle number for the bus that goes to SAIDPURE ROAD
","{'answer_start': [15877], 'text': ['GA-952']}",Transport
684119,"What is the vehicle number for the bus that goes to SHAHEEN TOWN
","{'answer_start': [15877], 'text': ['GA-952']}",Transport
684120,"What is the vehicle number for the bus that goes to THANDA PANI
","{'answer_start': [15800], 'text': ['GA-952']}",Transport
684111,"What is the vehicle number for the bus that goes to TRANSFORMER CHOWK
","{'answer_start': [15807], 'text': ['GA-952']}",Transport
684147,What is the route number for the bus that goes to thanda pani,"{'answer_start': [16112], 'text': ['Route 45']}",Transport
684149,"What is the route number for the bus that goes to TRANSFORMER CHOWK
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684158,"What is the route number for the bus that goes to SHAHEEN TOWN
","{'answer_start': [16121], 'text': ['Route 45']}",Transport
684159,"What is the route number for the bus that goes to Sadiqabad Rawalpindi
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684150,"What is the route number for the bus that goes to MUZAMIL TOWN
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684167,"What is the contact number for the driver of the bus that goes to TRANSFORMER CHOWK
","{'answer_start': [16099], 'text': ['0311-8597398']}",Transport
684160,"What is the contact number for the driver of the bus that goes to SAIDPURE ROAD
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684166,"What is the contact number for the driver of the bus that goes to SADIQABAD CHOWK
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684164,"What is the contact number for the driver of the bus that goes to REHMANABAD
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684168,"What is the contact number for the driver of the bus that goes to MUZAMIL TOWN
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684172,"What is the contact number for the driver of the bus that goes to KURRI ROAD
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684175,"What is the contact number for the driver of the bus that goes to KHANA PULL
","{'answer_start': [16073], 'text': ['0311-8597398']}",Transport
684165,"What is the contact number for the driver of the bus that goes to IRAN ROAD
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684173,"What is the contact number for the driver of the bus that goes to HIGHWAY
","{'answer_start': [16073], 'text': ['0311-8597398']}",Transport
684171,"What is the contact number for the driver of the bus that goes to HAROON CHOWK
","{'answer_start': [16073], 'text': ['0311-8597398']}",Transport
684161,"What is the contact number for the driver of the bus that goes to HAIDERY CHOWK
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684170,"What is the contact number for the driver of the bus that goes to DHOKE ALI AKBER
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684176,"What is the contact number for the driver of the bus that goes to ARSLAN TOWN
","{'answer_start': [16086], 'text': ['0311-8597398']}",Transport
684162,"What is the contact number for the driver of the bus that goes to 6TH ROAD
","{'answer_start': [16099], 'text': ['0311-8597398']}",Transport
684194,"What is the route number for the bus that goes to SAIDPURE ROAD
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684201,"What is the route number for the bus that goes to SADIQABAD CHOWK
","{'answer_start': [16139], 'text': ['Route 45']}",Transport
684199,"What is the route number for the bus that goes to REHMANABAD
","{'answer_start': [16130], 'text': ['Route 45']}",Transport
684200,"What is the route number for the bus that goes to IRAN ROAD
","{'answer_start': [16148], 'text': ['Route 45']}",Transport
684195,"What is the route number for the bus that goes to HAIDERY CHOWK
","{'answer_start': [16166], 'text': ['Route 45']}",Transport
684196,"What is the route number for the bus that goes to 6TH ROAD
","{'answer_start': [16166], 'text': ['Route 45']}",Transport
686007,What are the stops on Route 47?,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
685939,What are the stops on Route 46?,"{'answer_start': [16265], 'text': ['""CHIRAH CHOWK, PEHONT STOP, SIMLY DAM, KAROR HIGH SCHOOL, ARIARI, MORRI STOP""']}",Transport
686015,What are the stops on the route for the bus with vehicle number GAC-166?,"{'answer_start': [21764], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
685949,What are the stops on the route for the bus with vehicle number GE-798?,"{'answer_start': [17239], 'text': ['""CHIRAH CHOWK, PEHONT STOP, SIMLY DAM, KAROR HIGH SCHOOL, ARIARI, MORRI STOP""']}",Transport
685971,What are the stops on the route that goes to ARIARI,"{'answer_start': [17239], 'text': ['""CHIRAH CHOWK, PEHONT STOP, SIMLY DAM, KAROR HIGH SCHOOL, ARIARI, MORRI STOP""']}",Transport
686041,What are the stops on the route that goes to BRITISH HOME,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
686046,What are the stops on the route that goes to CARRIAGE FACTORY,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
685970,What are the stops on the route that goes to KAROR HIGH SCHOOL,"{'answer_start': [17239], 'text': ['""CHIRAH CHOWK, PEHONT STOP, SIMLY DAM, KAROR HIGH SCHOOL, ARIARI, MORRI STOP""']}",Transport
686038,What are the stops on the route that goes to KOH E NOOR MIL,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
685972,What are the stops on the route that goes to MORRI STOP,"{'answer_start': [17239], 'text': ['""CHIRAH CHOWK, PEHONT STOP, SIMLY DAM, KAROR HIGH SCHOOL, ARIARI, MORRI STOP""']}",Transport
686047,What are the stops on the route that goes to NESCOM CHOWK,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
685967,What are the stops on the route that goes to  PEHONT STOP,"{'answer_start': [17239], 'text': ['""CHIRAH CHOWK, PEHONT STOP, SIMLY DAM, KAROR HIGH SCHOOL, ARIARI, MORRI STOP""']}",Transport
686055,What are the stops on the route that goes to SERVICE ROAD,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
686037,What are the stops on the route that goes to SHAMAS COLONY,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
685969,What are the stops on the route that goes to SIMLY DAM,"{'answer_start': [17239], 'text': ['""CHIRAH CHOWK, PEHONT STOP, SIMLY DAM, KAROR HIGH SCHOOL, ARIARI, MORRI STOP""']}",Transport
685964,"What are the stops on the route that goes to simly dam road, islamabad","{'answer_start': [17239], 'text': ['""CHIRAH CHOWK, PEHONT STOP, SIMLY DAM, KAROR HIGH SCHOOL, ARIARI, MORRI STOP""']}",Transport
686040,What are the stops on the route that goes to UP ROAD,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
686043,What are the stops on the route that goes to UP TOLL PLAZA,"{'answer_start': [17549], 'text': ['""SHAMAS COLONY, KOH E NOOR MIL, GHAUSIA ADDA MOR, UP ROAD,BRITISH HOME, HABIB COLONY, UP TOLL PLAZA, KACHA STOP, CARRIAGE FACTORY, NESCOM CHOWK, I-10/2, I-10/4, I-10 MARKAZ, CDA DOUBLE ROAD, SERVICE ROAD, I-9 MARKAZ""']}",Transport
685943,What is the contact number for the driver of Route 46?,"{'answer_start': [17464], 'text': ['0346-5419710']}",Transport
686011,What is the contact number for the driver of Route 47?,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
685995,What is the contact number for the driver of the bus that goes to ARIARI,"{'answer_start': [17373], 'text': ['0346-5419710']}",Transport
686081,What is the contact number for the driver of the bus that goes to BRITISH HOME,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
686085,What is the contact number for the driver of the bus that goes to CARRIAGE FACTORY,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
686091,What is the contact number for the driver of the bus that goes to CDA DOUBLE ROAD,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
685989,What is the contact number for the driver of the bus that goes to CHIRAH CHOWK,"{'answer_start': [17373], 'text': ['0346-5419710']}",Transport
686079,What is the contact number for the driver of the bus that goes to GHAUSIA ADDA MOR,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
686082,What is the contact number for the driver of the bus that goes to HABIB COLONY,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
685997,What is the contact number for the driver of the bus that goes to HAROON CHOWK,"{'answer_start': [17464], 'text': ['0346-5419710']}",Transport
686088,What is the contact number for the driver of the bus that goes to I-10/2,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
686089,What is the contact number for the driver of the bus that goes to  I-10/4,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
686090,What is the contact number for the driver of the bus that goes to I-10 MARKAZ,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
686093,What is the contact number for the driver of the bus that goes to I-9 MARKAZ,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
686075,What is the contact number for the driver of the bus that goes to islamabad/Rawalpindi,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
686084,What is the contact number for the driver of the bus that goes to KACHA STOP,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
685993,What is the contact number for the driver of the bus that goes to KAROR HIGH SCHOOL,"{'answer_start': [17373], 'text': ['0346-5419710']}",Transport
686077,What is the contact number for the driver of the bus that goes to KOH E NOOR MIL,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
685996,What is the contact number for the driver of the bus that goes to MORRI STOP,"{'answer_start': [17373], 'text': ['0346-5419710']}",Transport
686098,What is the route number for the bus that goes to GHAUSIA ADDA MOR,"{'answer_start': [17801], 'text': ['Route 47']}",Transport
686086,What is the contact number for the driver of the bus that goes to NESCOM CHOWK,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
685990,What is the contact number for the driver of the bus that goes to  PEHONT STOP,"{'answer_start': [17373], 'text': ['0346-5419710']}",Transport
686092,What is the contact number for the driver of the bus that goes to SERVICE ROAD,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
686076,What is the contact number for the driver of the bus that goes to SHAMAS COLONY,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
685991,What is the contact number for the driver of the bus that goes to SIMLY DAM,"{'answer_start': [17373], 'text': ['0346-5419710']}",Transport
685987,"What is the contact number for the driver of the bus that goes to simly dam road, islamabad","{'answer_start': [17373], 'text': ['0346-5419710']}",Transport
686080,What is the contact number for the driver of the bus that goes to UP ROAD,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
686083,What is the contact number for the driver of the bus that goes to UP TOLL PLAZA,"{'answer_start': [17788], 'text': ['0333-5532512']}",Transport
686013,What is the contact number for the driver of the bus with vehicle number GAC-166?,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
685947,What is the contact number for the driver of the bus with vehicle number GE-798?,"{'answer_start': [17373], 'text': ['0346-5419710']}",Transport
685958,What is the name of the driver for the bus that goes to ARIARI,"{'answer_start': [16670], 'text': ['MUHAMMAD ZULKIFL FAYAZ']}",Transport
686022,What is the name of the driver for the bus that goes to BRITISH HOME,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686026,What is the name of the driver for the bus that goes to CARRIAGE FACTORY,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686032,What is the name of the driver for the bus that goes to CDA DOUBLE ROAD,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
685952,What is the name of the driver for the bus that goes to CHIRAH CHOWK,"{'answer_start': [16670], 'text': ['MUHAMMAD ZULKIFL FAYAZ']}",Transport
686019,What is the name of the driver for the bus that goes to GHAUSIA ADDA MOR,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686023,What is the name of the driver for the bus that goes to HABIB COLONY,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
685961,What is the name of the driver for the bus that goes to HAROON CHOWK,"{'answer_start': [16670], 'text': ['MUHAMMAD ZULKIFL FAYAZ']}",Transport
686028,What is the name of the driver for the bus that goes to I-10/2,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686029,What is the name of the driver for the bus that goes to  I-10/4,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686031,What is the name of the driver for the bus that goes to I-10 MARKAZ,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686034,What is the name of the driver for the bus that goes to I-9 MARKAZ,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686016,What is the name of the driver for the bus that goes to islamabad/Rawalpindi,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686025,What is the name of the driver for the bus that goes to KACHA STOP,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
685956,What is the name of the driver for the bus that goes to KAROR HIGH SCHOOL,"{'answer_start': [16670], 'text': ['MUHAMMAD ZULKIFL FAYAZ']}",Transport
686018,What is the name of the driver for the bus that goes to KOH E NOOR MIL,"{'answer_start': [17823], 'text': ['Sagheer Ahmed']}",Transport
685960,What is the name of the driver for the bus that goes to MORRI STOP,"{'answer_start': [16670], 'text': ['MUHAMMAD ZULKIFL FAYAZ']}",Transport
686027,What is the name of the driver for the bus that goes to NESCOM CHOWK,"{'answer_start': [17810], 'text': ['0333-5532512']}",Transport
685953,What is the name of the driver for the bus that goes to  PEHONT STOP,"{'answer_start': [16670], 'text': ['MUHAMMAD ZULKIFL FAYAZ']}",Transport
686033,What is the name of the driver for the bus that goes to SERVICE ROAD,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
686017,What is the name of the driver for the bus that goes to SHAMAS COLONY,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
685954,What is the name of the driver for the bus that goes to SIMLY DAM,"{'answer_start': [16670], 'text': ['MUHAMMAD ZULKIFL FAYAZ']}",Transport
685951,"What is the name of the driver for the bus that goes to simly dam road, islamabad","{'answer_start': [16670], 'text': ['MUHAMMAD ZULKIFL FAYAZ']}",Transport
686020,What is the name of the driver for the bus that goes to UP ROAD,"{'answer_start': [17774], 'text': ['Sagheer Ahmed']}",Transport
